SAMPLE ID;IGSN;EXPEDITION ID;REFERENCES;LATITUDE;LONGITUDE;LOC PREC;MIN ELEVATION;MAX ELEVATION;TECTONIC SETTING;MIN AGE;AGE;MAX AGE;METHOD;ANALYZED MATERIAL;ROCK TYPE;ROCK NAME;MINERAL;SIO2;SIO2 Units;SIO2 Method;TIO2;TIO2 Units;TIO2 Method;AL2O3;AL2O3 Units;AL2O3 Method;CR2O3;CR2O3 Units;CR2O3 Method;FE2O3;FE2O3 Units;FE2O3 Method;FE2O3T;FE2O3T Units;FE2O3T Method;FEO;FEO Units;FEO Method;FEOT;FEOT Units;FEOT Method;NIO;NIO Units;NIO Method;MNO;MNO Units;MNO Method;MGO;MGO Units;MGO Method;CAO;CAO Units;CAO Method;SRO;SRO Units;SRO Method;NA2O;NA2O Units;NA2O Method;K2O;K2O Units;K2O Method;P2O5;P2O5 Units;P2O5 Method;BAO;BAO Units;BAO Method;LOI;LOI Units;LOI Method;H2O;H2O Units;H2O Method;H2O_M;H2O_M Units;H2O_M Method;H2O_P;H2O_P Units;H2O_P Method;SO3;SO3 Units;SO3 Method;COO;COO Units;COO Method;MN;MN Units;MN Method;NI;NI Units;NI Method;CO;CO Units;CO Method;CU;CU Units;CU Method;CD;CD Units;CD Method;ZN;ZN Units;ZN Method;AS;AS Units;AS Method;AG;AG Units;AG Method;S;S Units;S Method;ZRO2;ZRO2 Units;ZRO2 Method;AL;AL Units;AL Method;CA;CA Units;CA Method;SR87_SR86;SR87_SR86 Units;SR87_SR86 Method;SR87_SR86_INI;SR87_SR86_INI Units;SR87_SR86_INI Method;RB87_SR86;RB87_SR86 Units;RB87_SR86 Method;ND143_ND144;ND143_ND144 Units;ND143_ND144 Method;ND143_ND144_INI;ND143_ND144_INI Units;ND143_ND144_INI Method;SM147_ND144;SM147_ND144 Units;SM147_ND144 Method;E_ND;E_ND Units;E_ND Method;E_ND_INI;E_ND_INI Units;E_ND_INI Method;PB204_PB206;PB204_PB206 Units;PB204_PB206 Method;PB206_PB204;PB206_PB204 Units;PB206_PB204 Method;PB206_PB204_INI;PB206_PB204_INI Units;PB206_PB204_INI Method;PB207_PB204;PB207_PB204 Units;PB207_PB204 Method;PB207_PB204_INI;PB207_PB204_INI Units;PB207_PB204_INI Method;PB207_PB206;PB207_PB206 Units;PB207_PB206 Method;PB208_PB204;PB208_PB204 Units;PB208_PB204 Method;PB208_PB204_INI;PB208_PB204_INI Units;PB208_PB204_INI Method;PB208_PB206;PB208_PB206 Units;PB208_PB206 Method;HF176_HF177;HF176_HF177 Units;HF176_HF177 Method;RE187_OS188;RE187_OS188 Units;RE187_OS188 Method;OS187_OS188;OS187_OS188 Units;OS187_OS188 Method;OS187_OS188_INI;OS187_OS188_INI Units;OS187_OS188_INI Method;G_OS;G_OS Units;G_OS Method;G_OS_INI;G_OS_INI Units;G_OS_INI Method;ND143_ND144_INI;ND143_ND144_INI Units;ND143_ND144_INI Method;PB206_PB204_INI;PB206_PB204_INI Units;PB206_PB204_INI Method;PB207_PB204_INI;PB207_PB204_INI Units;PB207_PB204_INI Method;PB208_PB204_INI;PB208_PB204_INI Units;PB208_PB204_INI Method;SR87_SR86_INI;SR87_SR86_INI Units;SR87_SR86_INI Method;HE;HE Units;HE Method;HE3;HE3 Units;HE3 Method;HE3_HE4_R_RA;HE3_HE4_R_RA Units;HE3_HE4_R_RA Method;AR36;AR36 Units;AR36 Method;AR40;AR40 Units;AR40 Method;AR40_AR36;AR40_AR36 Units;AR40_AR36 Method;NE20;NE20 Units;NE20 Method;NE20_NE22;NE20_NE22 Units;NE20_NE22 Method;NE21_NE22;NE21_NE22 Units;NE21_NE22 Method;LA;LA Units;LA Method;CE;CE Units;CE Method;PR;PR Units;PR Method;ND;ND Units;ND Method;SM;SM Units;SM Method;EU;EU Units;EU Method;GD;GD Units;GD Method;TB;TB Units;TB Method;DY;DY Units;DY Method;HO;HO Units;HO Method;ER;ER Units;ER Method;TM;TM Units;TM Method;YB;YB Units;YB Method;LU;LU Units;LU Method;CO2;CO2 Units;CO2 Method;F;F Units;F Method;CL;CL Units;CL Method;U238_PB204;U238_PB204 Units;U238_PB204 Method;TH230_TH232;TH230_TH232 Units;TH230_TH232 Method;RA226_ACTIVITY;RA226_ACTIVITY Units;RA226_ACTIVITY Method;PB210_RA226;PB210_RA226 Units;PB210_RA226 Method;PB210_ACTIVITY;PB210_ACTIVITY Units;PB210_ACTIVITY Method;AG;AG Units;AG Method;AL;AL Units;AL Method;AS;AS Units;AS Method;AU;AU Units;AU Method;B;B Units;B Method;BA;BA Units;BA Method;BE;BE Units;BE Method;BI;BI Units;BI Method;CA;CA Units;CA Method;CD;CD Units;CD Method;CO;CO Units;CO Method;CR;CR Units;CR Method;CS;CS Units;CS Method;CU;CU Units;CU Method;GA;GA Units;GA Method;GER;GER Units;GER Method;HF;HF Units;HF Method;INDIUM;INDIUM Units;INDIUM Method;IR;IR Units;IR Method;K;K Units;K Method;LI;LI Units;LI Method;MN;MN Units;MN Method;MO;MO Units;MO Method;NA;NA Units;NA Method;NB;NB Units;NB Method;NI;NI Units;NI Method;OS;OS Units;OS Method;P;P Units;P Method;PB;PB Units;PB Method;PD;PD Units;PD Method;PT;PT Units;PT Method;RB;RB Units;RB Method;RE;RE Units;RE Method;RH;RH Units;RH Method;RU;RU Units;RU Method;S;S Units;S Method;SB;SB Units;SB Method;SC;SC Units;SC Method;SN;SN Units;SN Method;SR;SR Units;SR Method;TA;TA Units;TA Method;TH;TH Units;TH Method;TI;TI Units;TI Method;TL;TL Units;TL Method;U;U Units;U Method;V;V Units;V Method;W;W Units;W Method;Y;Y Units;Y Method;ZN;ZN Units;ZN Method;ZR;ZR Units;ZR Method;DELTA_O18;DELTA_O18 Units;DELTA_O18 Method;DELTA_C13;DELTA_C13 Units;DELTA_C13 Method;DELTA_MO98;DELTA_MO98 Units;DELTA_MO98 Method;DELTA_ZN66;DELTA_ZN66 Units;DELTA_ZN66 Method;DELTA_ZN68;DELTA_ZN68 Units;DELTA_ZN68 Method;OS188;OS188 Units;OS188 Method;FE3P_FET;FE3P_FET Units;FE3P_FET Method;TI;TI Units;TI Method;AS;AS Units;AS Method;AS;AS Units;AS Method;GER;GER Units;GER Method;H2O_M;H2O_M Units;H2O_M Method;H2O_P;H2O_P Units;H2O_P Method;H2O_M;H2O_M Units;H2O_M Method;H2O_P;H2O_P Units;H2O_P Method;INDIUM;INDIUM Units;INDIUM Method
GROSCAMP-W-228202;;GROSSMAN-CAMP;GROSSMAN, 1991;40,2;-76,8667;0,001;;;CONTINENTAL_RIFT;;;;"AAS; COL; ES; ICP; INAA; TITR; Unknown";WHOLE ROCK;IGNEOUS:VOLCANIC:MAFIC;DIABASE;;52,4;wt%;COL;1,2;wt%;COL;15,1;wt%;COL;;;;2,2;wt%;Unknown;;;;8,4;wt%;TITR;;;;;;;0,17;wt%;AAS;6,3;wt%;AAS;10,7;wt%;Unknown;;;;2,56;wt%;Unknown;0,58;wt%;AAS;0,21;wt%;COL;;;;;;;;;;0,32;wt%;TITR;0,48;wt%;TITR;;;;;;;;;;63;ppm;Unknown;45;ppm;Unknown;110;ppm;Unknown;;;;73;ppm;Unknown;;;;;;;0;ppm;INAA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14;ppm;INAA;28;ppm;INAA;;;;13;ppm;INAA;4,3;ppm;INAA;1,2;ppm;INAA;;;;0,74;ppm;INAA;;;;;;;;;;;;;2,6;ppm;INAA;0,44;ppm;INAA;0,03;ppm;TITR;0,02;ppm;INAA;0,02;ppm;INAA;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;ppm;ES;178;ppm;Unknown;;;;;;;;;;;;;45;ppm;Unknown;132;ppm;Unknown;0,79;ppm;INAA;110;ppm;Unknown;;;;;;;2,7;ppm;INAA;;;;;;;;;;;;;;;;;;;;;;8,1;ppm;ICP;63;ppm;Unknown;;;;;;;;;;11;ppm;Unknown;11;ppm;Unknown;26;ppm;Unknown;;;;;;;;;;0;ppm;INAA;;;;36;ppm;INAA;;;;203;ppm;Unknown;0,62;ppm;INAA;2,8;ppm;INAA;;;;;;;1,1;ppm;INAA;;;;;;;28;ppm;Unknown;73;ppm;Unknown;108;ppm;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,32;wt%;TITR;0,48;wt%;TITR;0,32;wt%;TITR;0,48;wt%;TITR;;;
GROSCAMP-W-228203;;GROSSMAN-CAMP;GROSSMAN, 1991;40,1;-76,7;0,001;;;CONTINENTAL_RIFT;;;;"AAS; COL; ES; ICP; INAA; TITR; Unknown";WHOLE ROCK;IGNEOUS:VOLCANIC:MAFIC;DIABASE;;52,7;wt%;COL;0,84;wt%;COL;12,6;wt%;COL;;;;1,5;wt%;Unknown;;;;8,3;wt%;TITR;;;;;;;0,17;wt%;AAS;10,8;wt%;AAS;11,2;wt%;Unknown;;;;1,6;wt%;Unknown;0,37;wt%;AAS;0,12;wt%;COL;;;;;;;;;;0,22;wt%;TITR;0,26;wt%;TITR;;;;;;;;;;160;ppm;Unknown;55;ppm;Unknown;96;ppm;Unknown;;;;70;ppm;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8,9;ppm;INAA;19;ppm;INAA;;;;11;ppm;INAA;2,9;ppm;INAA;0,88;ppm;INAA;;;;0,47;ppm;INAA;;;;;;;;;;;;;1,8;ppm;INAA;0,28;ppm;INAA;0,01;ppm;TITR;0,02;ppm;INAA;0,01;ppm;INAA;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;ppm;ES;139;ppm;Unknown;;;;;;;;;;;;;55;ppm;Unknown;760;ppm;Unknown;0,62;ppm;INAA;96;ppm;Unknown;;;;;;;2;ppm;INAA;;;;;;;;;;;;;;;;;;;;;;4,6;ppm;ICP;160;ppm;Unknown;;;;;;;;;;9;ppm;Unknown;10;ppm;Unknown;15;ppm;Unknown;;;;;;;;;;;;;;;;39;ppm;INAA;;;;154;ppm;Unknown;0,45;ppm;INAA;1,8;ppm;INAA;;;;;;;;;;;;;;;;19;ppm;Unknown;70;ppm;Unknown;79;ppm;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,22;wt%;TITR;0,26;wt%;TITR;0,22;wt%;TITR;0,26;wt%;TITR;;;
GROSCAMP-W-232041;;GROSSMAN-CAMP;GROSSMAN, 1991;38,3683;-78,0006;0,001;;;CONTINENTAL_RIFT;;;;"AAS; COL; ES; ICP; INAA; TITR; Unknown";WHOLE ROCK;IGNEOUS:VOLCANIC:MAFIC;DIABASE;;52;wt%;COL;0,76;wt%;COL;13,6;wt%;COL;;;;2;wt%;Unknown;;;;8,2;wt%;TITR;;;;;;;0,19;wt%;AAS;8,9;wt%;AAS;11,7;wt%;Unknown;;;;1,89;wt%;Unknown;0,38;wt%;AAS;0,07;wt%;COL;;;;;;;;;;0,15;wt%;TITR;0,66;wt%;TITR;;;;;;;;;;86;ppm;Unknown;51;ppm;Unknown;79;ppm;Unknown;;;;70;ppm;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6,7;ppm;INAA;14;ppm;INAA;;;;9,8;ppm;INAA;2,47;ppm;INAA;0,87;ppm;INAA;;;;0,47;ppm;INAA;;;;;;;;;;;;;1,8;ppm;INAA;0,27;ppm;INAA;0,02;ppm;TITR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;ppm;ES;119;ppm;Unknown;;;;;;;;;;;;;51;ppm;Unknown;370;ppm;Unknown;0,88;ppm;INAA;79;ppm;Unknown;;;;;;;1,6;ppm;INAA;;;;;;;;;;;;;;;;;;;;;;4,5;ppm;ICP;86;ppm;Unknown;;;;;;;;;;2,8;ppm;Unknown;15;ppm;Unknown;9;ppm;Unknown;;;;;;;;;;;;;;;;42;ppm;INAA;;;;172;ppm;Unknown;0,28;ppm;INAA;1,3;ppm;INAA;;;;;;;0,28;ppm;INAA;;;;;;;21;ppm;Unknown;70;ppm;Unknown;66;ppm;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,15;wt%;TITR;0,66;wt%;TITR;0,15;wt%;TITR;0,66;wt%;TITR;;;
GROSCAMP-W-232042;;GROSSMAN-CAMP;GROSSMAN, 1991;38,3667;-77,9983;0,001;;;CONTINENTAL_RIFT;;;;"AAS; COL; ES; INAA; TITR; Unknown";WHOLE ROCK;IGNEOUS:VOLCANIC:MAFIC;DIABASE;;51,9;wt%;COL;0,41;wt%;COL;15,6;wt%;COL;;;;1,6;wt%;Unknown;;;;6,3;wt%;TITR;;;;;;;0,16;wt%;AAS;9,3;wt%;AAS;12,7;wt%;Unknown;;;;1,89;wt%;Unknown;0,26;wt%;AAS;0,04;wt%;COL;;;;;;;;;;0,16;wt%;TITR;0,46;wt%;TITR;;;;;;;;;;100;ppm;Unknown;45;ppm;Unknown;30;ppm;Unknown;;;;63;ppm;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,5;ppm;INAA;6,9;ppm;INAA;;;;;;;1,27;ppm;INAA;0,59;ppm;INAA;;;;0,24;ppm;INAA;;;;;;;;;;;;;0,87;ppm;INAA;0,18;ppm;INAA;0,01;ppm;TITR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;ppm;ES;90;ppm;Unknown;;;;;;;;;;;;;45;ppm;Unknown;430;ppm;Unknown;0,41;ppm;INAA;30;ppm;Unknown;;;;;;;0,62;ppm;INAA;;;;;;;;;;;;;;;;;;;;;;;;;100;ppm;Unknown;;;;;;;;;;3;ppm;Unknown;11;ppm;Unknown;6;ppm;Unknown;;;;;;;;;;;;;;;;36;ppm;INAA;;;;189;ppm;Unknown;0,13;ppm;INAA;0,56;ppm;INAA;;;;;;;;;;;;;;;;12;ppm;Unknown;63;ppm;Unknown;35;ppm;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,16;wt%;TITR;0,46;wt%;TITR;0,16;wt%;TITR;0,46;wt%;TITR;;;
GROSCAMP-W-232043;;GROSSMAN-CAMP;GROSSMAN, 1991;38,3617;-77,993;0,001;;;CONTINENTAL_RIFT;;;;"AAS; COL; ES; ICP; INAA; TITR; Unknown";WHOLE ROCK;IGNEOUS:VOLCANIC:MAFIC;DIABASE;;52,2;wt%;COL;0,63;wt%;COL;13,1;wt%;COL;;;;1,9;wt%;Unknown;;;;7,2;wt%;TITR;;;;;;;0,18;wt%;AAS;10,4;wt%;AAS;12;wt%;Unknown;;;;1,62;wt%;Unknown;0,29;wt%;AAS;0,07;wt%;COL;;;;;;;;;;0,16;wt%;TITR;0,61;wt%;TITR;;;;;;;;;;110;ppm;Unknown;51;ppm;Unknown;51;ppm;Unknown;;;;68;ppm;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7,1;ppm;INAA;12;ppm;INAA;;;;8,1;ppm;INAA;2,14;ppm;INAA;0,72;ppm;INAA;;;;0,38;ppm;INAA;;;;;;;;;;;;;1,4;ppm;INAA;0,26;ppm;INAA;0,01;ppm;TITR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;ppm;ES;112;ppm;Unknown;;;;;;;;;;;;;51;ppm;Unknown;480;ppm;Unknown;0,47;ppm;INAA;51;ppm;Unknown;;;;;;;1,3;ppm;INAA;;;;;;;;;;;;;;;;;;;;;;3,8;ppm;ICP;110;ppm;Unknown;;;;;;;;;;3,4;ppm;Unknown;20;ppm;Unknown;8;ppm;Unknown;;;;;;;;;;;;;;;;40;ppm;INAA;;;;149;ppm;Unknown;0,25;ppm;INAA;1;ppm;INAA;;;;;;;0,23;ppm;INAA;;;;;;;17;ppm;Unknown;68;ppm;Unknown;55;ppm;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,16;wt%;TITR;0,61;wt%;TITR;0,16;wt%;TITR;0,61;wt%;TITR;;;
GROSCAMP-W-232044;;GROSSMAN-CAMP;GROSSMAN, 1991;38,3597;-77,9889;0,001;;;CONTINENTAL_RIFT;;;;"AAS; COL; ES; ICP; INAA; TITR; Unknown";WHOLE ROCK;IGNEOUS:VOLCANIC:MAFIC;DIABASE;;50,8;wt%;COL;0,76;wt%;COL;11,6;wt%;COL;;;;2;wt%;Unknown;;;;8;wt%;TITR;;;;;;;0,18;wt%;AAS;12,4;wt%;AAS;10,4;wt%;Unknown;;;;1,62;wt%;Unknown;0,4;wt%;AAS;0,09;wt%;COL;;;;;;;;;;0,23;wt%;TITR;0,68;wt%;TITR;;;;;;;;;;190;ppm;Unknown;62;ppm;Unknown;73;ppm;Unknown;;;;72;ppm;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7,2;ppm;INAA;15;ppm;INAA;;;;10;ppm;INAA;2,38;ppm;INAA;0,74;ppm;INAA;;;;0,46;ppm;INAA;;;;;;;;;;;;;1,3;ppm;INAA;0,25;ppm;INAA;0,02;ppm;TITR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;ppm;ES;111;ppm;Unknown;;;;;;;;;;;;;62;ppm;Unknown;930;ppm;Unknown;0,74;ppm;INAA;73;ppm;Unknown;;;;;;;1,7;ppm;INAA;;;;;;;;;;;;;;;;;;;;;;5,1;ppm;ICP;190;ppm;Unknown;;;;;;;;;;7,8;ppm;Unknown;39;ppm;Unknown;16;ppm;Unknown;;;;0,6;ppm;Unknown;;;;;;;;;;36;ppm;INAA;;;;140;ppm;Unknown;0,35;ppm;INAA;1,4;ppm;INAA;;;;;;;0,31;ppm;INAA;;;;;;;21;ppm;Unknown;72;ppm;Unknown;81;ppm;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,23;wt%;TITR;0,68;wt%;TITR;0,23;wt%;TITR;0,68;wt%;TITR;;;
GROSCAMP-W-232045;;GROSSMAN-CAMP;GROSSMAN, 1991;38,3586;-77,9883;0,001;;;CONTINENTAL_RIFT;;;;"AAS; COL; ES; ICP; INAA; TITR; Unknown";WHOLE ROCK;IGNEOUS:VOLCANIC:MAFIC;DIABASE;;50,9;wt%;COL;0,83;wt%;COL;13;wt%;COL;;;;1,9;wt%;Unknown;;;;7,9;wt%;TITR;;;;;;;0,17;wt%;AAS;10,6;wt%;AAS;10,9;wt%;Unknown;;;;1,75;wt%;Unknown;0,45;wt%;AAS;0,1;wt%;COL;;;;;;;;;;0,24;wt%;TITR;0,49;wt%;TITR;;;;;;;;;;150;ppm;Unknown;56;ppm;Unknown;82;ppm;Unknown;;;;78;ppm;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7,9;ppm;INAA;17;ppm;INAA;;;;8,4;ppm;INAA;2,68;ppm;INAA;0,8;ppm;INAA;;;;0,5;ppm;INAA;;;;;;;;;;;;;1,8;ppm;INAA;0,25;ppm;INAA;0,02;ppm;TITR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;ppm;ES;112;ppm;Unknown;;;;;;;;;;;;;56;ppm;Unknown;760;ppm;Unknown;0,63;ppm;INAA;82;ppm;Unknown;;;;;;;2;ppm;INAA;;;;;;;;;;;;;;;;;;;;;;5,3;ppm;ICP;150;ppm;Unknown;;;;;;;;;;6,8;ppm;Unknown;22;ppm;Unknown;13;ppm;Unknown;;;;0,5;ppm;Unknown;;;;;;;;;;35;ppm;INAA;;;;154;ppm;Unknown;0,39;ppm;INAA;1,4;ppm;INAA;;;;;;;;;;;;;;;;20;ppm;Unknown;78;ppm;Unknown;81;ppm;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,24;wt%;TITR;0,49;wt%;TITR;0,24;wt%;TITR;0,49;wt%;TITR;;;
GROSCAMP-W-232046;;GROSSMAN-CAMP;GROSSMAN, 1991;38,3578;-77,9878;0,001;;;CONTINENTAL_RIFT;;;;"AAS; COL; ES; ICP; INAA; TITR; Unknown";WHOLE ROCK;IGNEOUS:VOLCANIC:MAFIC;DIABASE;;51,1;wt%;COL;0,88;wt%;COL;13;wt%;COL;;;;2;wt%;Unknown;;;;7,8;wt%;TITR;;;;;;;0,17;wt%;AAS;9,9;wt%;AAS;11;wt%;Unknown;;;;1,89;wt%;Unknown;0,56;wt%;AAS;0,12;wt%;COL;;;;;;;;;;0,29;wt%;TITR;0,62;wt%;TITR;;;;;;;;;;130;ppm;Unknown;54;ppm;Unknown;87;ppm;Unknown;;;;70;ppm;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8,9;ppm;INAA;19;ppm;INAA;;;;;;;2,91;ppm;INAA;0,86;ppm;INAA;;;;0,52;ppm;INAA;;;;;;;;;;;;;1,8;ppm;INAA;0,26;ppm;INAA;0,02;ppm;TITR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;ppm;ES;126;ppm;Unknown;;;;;;;;;;;;;54;ppm;Unknown;760;ppm;Unknown;0,8;ppm;INAA;87;ppm;Unknown;;;;;;;2,2;ppm;INAA;;;;;;;;;;;;;;;;;;;;;;6,5;ppm;ICP;130;ppm;Unknown;;;;;;;;;;7,9;ppm;Unknown;22;ppm;Unknown;21;ppm;Unknown;;;;;;;;;;;;;;;;37;ppm;INAA;;;;159;ppm;Unknown;0,39;ppm;INAA;1,9;ppm;INAA;;;;;;;0,32;ppm;INAA;;;;;;;19;ppm;Unknown;70;ppm;Unknown;86;ppm;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,29;wt%;TITR;0,62;wt%;TITR;0,29;wt%;TITR;0,62;wt%;TITR;;;
GROSCAMP-W-232047;;GROSSMAN-CAMP;GROSSMAN, 1991;38,3572;-77,9869;0,001;;;CONTINENTAL_RIFT;;;;"AAS; COL; ES; ICP; INAA; TITR; Unknown";WHOLE ROCK;IGNEOUS:VOLCANIC:MAFIC;DIABASE;;52;wt%;COL;1,1;wt%;COL;13,6;wt%;COL;;;;2,2;wt%;Unknown;;;;8,2;wt%;TITR;;;;;;;0,18;wt%;AAS;8,3;wt%;AAS;10,6;wt%;Unknown;;;;2,02;wt%;Unknown;0,64;wt%;AAS;0,14;wt%;COL;;;;;;;;;;0,31;wt%;TITR;0,89;wt%;TITR;;;;;;;;;;91;ppm;Unknown;50;ppm;Unknown;101;ppm;Unknown;;;;81;ppm;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10,9;ppm;INAA;22;ppm;INAA;;;;14;ppm;INAA;3,5;ppm;INAA;1;ppm;INAA;;;;0,62;ppm;INAA;;;;;;;;;;;;;2,2;ppm;INAA;0,32;ppm;INAA;0,01;ppm;TITR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;ppm;ES;171;ppm;Unknown;;;;;;;;;;;;;50;ppm;Unknown;410;ppm;Unknown;1,7;ppm;INAA;101;ppm;Unknown;;;;;;;2,46;ppm;INAA;;;;;;;;;;;;;;;;;;;;;;6,8;ppm;ICP;91;ppm;Unknown;;;;;;;;;;9,3;ppm;Unknown;14;ppm;Unknown;29;ppm;Unknown;;;;;;;;;;;;;;;;37;ppm;INAA;;;;179;ppm;Unknown;0,5;ppm;INAA;2,2;ppm;INAA;;;;;;;0,48;ppm;INAA;;;;;;;30;ppm;Unknown;81;ppm;Unknown;104;ppm;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,31;wt%;TITR;0,89;wt%;TITR;0,31;wt%;TITR;0,89;wt%;TITR;;;
GROSCAMP-W-232380;;GROSSMAN-CAMP;GROSSMAN, 1991;39,2167;-77,4547;0,001;;;CONTINENTAL_RIFT;;;;"AAS; COL; ES; ICP; INAA; TITR; Unknown";WHOLE ROCK;IGNEOUS:VOLCANIC:MAFIC;DIABASE;;50,2;wt%;COL;0,74;wt%;COL;15,2;wt%;COL;;;;2,3;wt%;Unknown;;;;8,5;wt%;TITR;;;;;;;0,19;wt%;AAS;8;wt%;AAS;11,1;wt%;Unknown;;;;2,16;wt%;Unknown;0,51;wt%;AAS;0,09;wt%;COL;;;;;;;;;;0,22;wt%;TITR;0,42;wt%;TITR;;;;;;;;;;54;ppm;Unknown;48;ppm;Unknown;64;ppm;Unknown;;;;88;ppm;Unknown;;;;;;;0,08;ppm;INAA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,8;ppm;INAA;12;ppm;INAA;;;;;;;2,2;ppm;INAA;0,71;ppm;INAA;;;;0,49;ppm;INAA;;;;;;;;;;;;;2,2;ppm;INAA;0,33;ppm;INAA;0,04;ppm;TITR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;ppm;ES;99;ppm;Unknown;;;;;;;;;;;;;48;ppm;Unknown;250;ppm;Unknown;0,56;ppm;INAA;64;ppm;Unknown;;;;;;;1,3;ppm;INAA;;;;;;;;;;;;;;;;;;;;;;2,7;ppm;ICP;54;ppm;Unknown;;;;;;;;;;0,5;ppm;Unknown;1,6;ppm;Unknown;13;ppm;Unknown;;;;;;;;;;0,08;ppm;INAA;;;;43;ppm;INAA;;;;131;ppm;Unknown;0,21;ppm;INAA;1,2;ppm;INAA;;;;;;;;;;;;;;;;27;ppm;Unknown;88;ppm;Unknown;66;ppm;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,22;wt%;TITR;0,42;wt%;TITR;0,22;wt%;TITR;0,42;wt%;TITR;;;
