SAMPLE ID;IGSN;EXPEDITION ID;REFERENCES;LATITUDE;LONGITUDE;LOC PREC;MIN ELEVATION;MAX ELEVATION;TECTONIC SETTING;MIN AGE;AGE;MAX AGE;METHOD;ANALYZED MATERIAL;ROCK TYPE;ROCK NAME;MINERAL;SIO2;SIO2 Units;SIO2 Method;TIO2;TIO2 Units;TIO2 Method;AL2O3;AL2O3 Units;AL2O3 Method;CR2O3;CR2O3 Units;CR2O3 Method;FE2O3;FE2O3 Units;FE2O3 Method;FE2O3T;FE2O3T Units;FE2O3T Method;FEO;FEO Units;FEO Method;FEOT;FEOT Units;FEOT Method;NIO;NIO Units;NIO Method;MNO;MNO Units;MNO Method;MGO;MGO Units;MGO Method;CAO;CAO Units;CAO Method;SRO;SRO Units;SRO Method;NA2O;NA2O Units;NA2O Method;K2O;K2O Units;K2O Method;P2O5;P2O5 Units;P2O5 Method;BAO;BAO Units;BAO Method;LOI;LOI Units;LOI Method;H2O;H2O Units;H2O Method;H2O_M;H2O_M Units;H2O_M Method;H2O_P;H2O_P Units;H2O_P Method;SO3;SO3 Units;SO3 Method;COO;COO Units;COO Method;MN;MN Units;MN Method;NI;NI Units;NI Method;CO;CO Units;CO Method;CU;CU Units;CU Method;CD;CD Units;CD Method;ZN;ZN Units;ZN Method;AS;AS Units;AS Method;AG;AG Units;AG Method;S;S Units;S Method;ZRO2;ZRO2 Units;ZRO2 Method;AL;AL Units;AL Method;CA;CA Units;CA Method;SR87_SR86;SR87_SR86 Units;SR87_SR86 Method;SR87_SR86_INI;SR87_SR86_INI Units;SR87_SR86_INI Method;RB87_SR86;RB87_SR86 Units;RB87_SR86 Method;ND143_ND144;ND143_ND144 Units;ND143_ND144 Method;ND143_ND144_INI;ND143_ND144_INI Units;ND143_ND144_INI Method;SM147_ND144;SM147_ND144 Units;SM147_ND144 Method;E_ND;E_ND Units;E_ND Method;E_ND_INI;E_ND_INI Units;E_ND_INI Method;PB204_PB206;PB204_PB206 Units;PB204_PB206 Method;PB206_PB204;PB206_PB204 Units;PB206_PB204 Method;PB206_PB204_INI;PB206_PB204_INI Units;PB206_PB204_INI Method;PB207_PB204;PB207_PB204 Units;PB207_PB204 Method;PB207_PB204_INI;PB207_PB204_INI Units;PB207_PB204_INI Method;PB207_PB206;PB207_PB206 Units;PB207_PB206 Method;PB208_PB204;PB208_PB204 Units;PB208_PB204 Method;PB208_PB204_INI;PB208_PB204_INI Units;PB208_PB204_INI Method;PB208_PB206;PB208_PB206 Units;PB208_PB206 Method;HF176_HF177;HF176_HF177 Units;HF176_HF177 Method;RE187_OS188;RE187_OS188 Units;RE187_OS188 Method;OS187_OS188;OS187_OS188 Units;OS187_OS188 Method;OS187_OS188_INI;OS187_OS188_INI Units;OS187_OS188_INI Method;G_OS;G_OS Units;G_OS Method;G_OS_INI;G_OS_INI Units;G_OS_INI Method;ND143_ND144_INI;ND143_ND144_INI Units;ND143_ND144_INI Method;PB206_PB204_INI;PB206_PB204_INI Units;PB206_PB204_INI Method;PB207_PB204_INI;PB207_PB204_INI Units;PB207_PB204_INI Method;PB208_PB204_INI;PB208_PB204_INI Units;PB208_PB204_INI Method;SR87_SR86_INI;SR87_SR86_INI Units;SR87_SR86_INI Method;HE;HE Units;HE Method;HE3;HE3 Units;HE3 Method;HE3_HE4_R_RA;HE3_HE4_R_RA Units;HE3_HE4_R_RA Method;AR36;AR36 Units;AR36 Method;AR40;AR40 Units;AR40 Method;AR40_AR36;AR40_AR36 Units;AR40_AR36 Method;NE20;NE20 Units;NE20 Method;NE20_NE22;NE20_NE22 Units;NE20_NE22 Method;NE21_NE22;NE21_NE22 Units;NE21_NE22 Method;LA;LA Units;LA Method;CE;CE Units;CE Method;PR;PR Units;PR Method;ND;ND Units;ND Method;SM;SM Units;SM Method;EU;EU Units;EU Method;GD;GD Units;GD Method;TB;TB Units;TB Method;DY;DY Units;DY Method;HO;HO Units;HO Method;ER;ER Units;ER Method;TM;TM Units;TM Method;YB;YB Units;YB Method;LU;LU Units;LU Method;CO2;CO2 Units;CO2 Method;F;F Units;F Method;CL;CL Units;CL Method;U238_PB204;U238_PB204 Units;U238_PB204 Method;TH230_TH232;TH230_TH232 Units;TH230_TH232 Method;RA226_ACTIVITY;RA226_ACTIVITY Units;RA226_ACTIVITY Method;PB210_RA226;PB210_RA226 Units;PB210_RA226 Method;PB210_ACTIVITY;PB210_ACTIVITY Units;PB210_ACTIVITY Method;AG;AG Units;AG Method;AL;AL Units;AL Method;AS;AS Units;AS Method;AU;AU Units;AU Method;B;B Units;B Method;BA;BA Units;BA Method;BE;BE Units;BE Method;BI;BI Units;BI Method;CA;CA Units;CA Method;CD;CD Units;CD Method;CO;CO Units;CO Method;CR;CR Units;CR Method;CS;CS Units;CS Method;CU;CU Units;CU Method;GA;GA Units;GA Method;GER;GER Units;GER Method;HF;HF Units;HF Method;INDIUM;INDIUM Units;INDIUM Method;IR;IR Units;IR Method;K;K Units;K Method;LI;LI Units;LI Method;MN;MN Units;MN Method;MO;MO Units;MO Method;NA;NA Units;NA Method;NB;NB Units;NB Method;NI;NI Units;NI Method;OS;OS Units;OS Method;P;P Units;P Method;PB;PB Units;PB Method;PD;PD Units;PD Method;PT;PT Units;PT Method;RB;RB Units;RB Method;RE;RE Units;RE Method;RH;RH Units;RH Method;RU;RU Units;RU Method;S;S Units;S Method;SB;SB Units;SB Method;SC;SC Units;SC Method;SN;SN Units;SN Method;SR;SR Units;SR Method;TA;TA Units;TA Method;TH;TH Units;TH Method;TI;TI Units;TI Method;TL;TL Units;TL Method;U;U Units;U Method;V;V Units;V Method;W;W Units;W Method;Y;Y Units;Y Method;ZN;ZN Units;ZN Method;ZR;ZR Units;ZR Method;DELTA_O18;DELTA_O18 Units;DELTA_O18 Method;DELTA_C13;DELTA_C13 Units;DELTA_C13 Method;DELTA_MO98;DELTA_MO98 Units;DELTA_MO98 Method;DELTA_ZN66;DELTA_ZN66 Units;DELTA_ZN66 Method;DELTA_ZN68;DELTA_ZN68 Units;DELTA_ZN68 Method;OS188;OS188 Units;OS188 Method;FE3P_FET;FE3P_FET Units;FE3P_FET Method;TI;TI Units;TI Method;AS;AS Units;AS Method;AS;AS Units;AS Method;GER;GER Units;GER Method;H2O_M;H2O_M Units;H2O_M Method;H2O_P;H2O_P Units;H2O_P Method;H2O_M;H2O_M Units;H2O_M Method;H2O_P;H2O_P Units;H2O_P Method;INDIUM;INDIUM Units;INDIUM Method
ALSFSYR-SHAM-GAB-2A;;nr;AL-SAFARJALANI, 2009;32,55;36,37;0,01;;;CONTINENTAL_RIFT;;;;"IGN; XRF";WHOLE ROCK;METAMORPHIC;GRANULITE;;44,96;wt%;XRF;1,56;wt%;XRF;21,28;wt%;XRF;;;;11,36;wt%;XRF;;;;;;;;;;;;;0,12;wt%;XRF;6,24;wt%;XRF;9,78;wt%;XRF;;;;3,16;wt%;XRF;0,48;wt%;XRF;0,06;wt%;XRF;;;;0,27;wt%;IGN;;;;;;;;;;;;;;;;;;;144;ppm;XRF;;;;19;ppm;XRF;;;;96;ppm;XRF;;;;;;;22;wt%;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44;ppm;XRF;6;ppm;XRF;10;ppm;XRF;6;ppm;XRF;1;ppm;XRF;1;ppm;XRF;2;ppm;XRF;6;ppm;XRF;;;;2;ppm;XRF;;;;4;ppm;XRF;;;;;;;502;ppm;XRF;5;wt%;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;197;ppm;XRF;;;;;;;;;;;;;;;;53;ppm;XRF;;;;19;ppm;XRF;17;ppm;XRF;;;;6;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;7;ppm;XRF;144;ppm;XRF;;;;;;;2;ppm;XRF;;;;;;;4;ppm;XRF;;;;;;;;;;22;wt%;XRF;;;;25;ppm;XRF;;;;1122;ppm;XRF;;;;1;ppm;XRF;;;;;;;2;ppm;XRF;195;ppm;XRF;;;;0;ppm;XRF;96;ppm;XRF;130;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ALSFSYR-SHAM-GAB-3;;nr;AL-SAFARJALANI, 2009;32,55;36,37;0,01;;;CONTINENTAL_RIFT;;;;"IGN; XRF";WHOLE ROCK;METAMORPHIC;GRANULITE;;46,89;wt%;XRF;4,22;wt%;XRF;14,19;wt%;XRF;;;;14,61;wt%;XRF;;;;;;;;;;;;;0,22;wt%;XRF;4,36;wt%;XRF;9,2;wt%;XRF;;;;3,56;wt%;XRF;1,55;wt%;XRF;1,59;wt%;XRF;;;;0,46;wt%;IGN;;;;;;;;;;;;;;;;;;;75;ppm;XRF;;;;51;ppm;XRF;;;;157;ppm;XRF;;;;;;;34;wt%;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;71;ppm;XRF;291;ppm;XRF;22;ppm;XRF;104;ppm;XRF;29;ppm;XRF;2;ppm;XRF;14;ppm;XRF;2;ppm;XRF;10;ppm;XRF;;;;2;ppm;XRF;;;;10;ppm;XRF;;;;;;;588;ppm;XRF;36;wt%;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;867;ppm;XRF;;;;;;;;;;;;;;;;9;ppm;XRF;;;;51;ppm;XRF;30;ppm;XRF;;;;16;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;72;ppm;XRF;75;ppm;XRF;;;;;;;4;ppm;XRF;;;;;;;7;ppm;XRF;;;;;;;;;;34;wt%;XRF;;;;36;ppm;XRF;;;;1153;ppm;XRF;;;;9;ppm;XRF;;;;;;;1;ppm;XRF;286;ppm;XRF;;;;46;ppm;XRF;157;ppm;XRF;513;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ALSFSYR-SHAM-GAB-30A;;nr;AL-SAFARJALANI, 2009;32,55;36,37;0,01;;;CONTINENTAL_RIFT;;;;"IGN; XRF";WHOLE ROCK;METAMORPHIC;GRANULITE;;45,64;wt%;XRF;3,24;wt%;XRF;13,6;wt%;XRF;;;;12,41;wt%;XRF;;;;;;;;;;;;;0,18;wt%;XRF;6,95;wt%;XRF;13,1;wt%;XRF;;;;2,8;wt%;XRF;0,38;wt%;XRF;0,05;wt%;XRF;;;;0,27;wt%;IGN;;;;;;;;;;;;;;;;;;;151;ppm;XRF;;;;17;ppm;XRF;;;;100;ppm;XRF;;;;;;;10;wt%;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;88;ppm;XRF;;;;12;ppm;XRF;12;ppm;XRF;1;ppm;XRF;;;;2;ppm;XRF;5;ppm;XRF;;;;2;ppm;XRF;;;;4;ppm;XRF;;;;;;;694;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;183;ppm;XRF;;;;;;;;;;;;;;;;228;ppm;XRF;;;;17;ppm;XRF;24;ppm;XRF;;;;6;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;8;ppm;XRF;151;ppm;XRF;;;;;;;;;;;;;;;;4;ppm;XRF;;;;;;;;;;10;wt%;XRF;;;;50;ppm;XRF;;;;636;ppm;XRF;;;;1;ppm;XRF;;;;;;;;;;323;ppm;XRF;;;;14;ppm;XRF;100;ppm;XRF;95;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ALSFSYR-SHAM-GAB-31;;nr;AL-SAFARJALANI, 2009;32,55;36,37;0,01;;;CONTINENTAL_RIFT;;;;"IGN; XRF";WHOLE ROCK;METAMORPHIC;GRANULITE;;48,5;wt%;XRF;0,59;wt%;XRF;21,98;wt%;XRF;;;;6,23;wt%;XRF;;;;;;;;;;;;;0,09;wt%;XRF;5,44;wt%;XRF;11,39;wt%;XRF;;;;3,91;wt%;XRF;0,23;wt%;XRF;0,13;wt%;XRF;;;;0,24;wt%;IGN;;;;;;;;;;;;;;;;;;;79;ppm;XRF;;;;11;ppm;XRF;;;;51;ppm;XRF;;;;;;;5;wt%;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;ppm;XRF;25;ppm;XRF;5;ppm;XRF;8;ppm;XRF;3;ppm;XRF;1;ppm;XRF;2;ppm;XRF;2;ppm;XRF;;;;;;;3;ppm;XRF;;;;5;ppm;XRF;;;;;;;168;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;198;ppm;XRF;;;;;;;;;;;;;;;;52;ppm;XRF;;;;11;ppm;XRF;13;ppm;XRF;;;;5;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;2;ppm;XRF;79;ppm;XRF;;;;;;;1;ppm;XRF;;;;;;;1;ppm;XRF;;;;;;;;;;5;wt%;XRF;;;;33;ppm;XRF;;;;1406;ppm;XRF;;;;;;;;;;;;;3;ppm;XRF;79;ppm;XRF;;;;;;;51;ppm;XRF;161;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ALSFSYR-SHAM-GAB-32;;nr;AL-SAFARJALANI, 2009;32,55;36,37;0,01;;;CONTINENTAL_RIFT;;;;"IGN; XRF";WHOLE ROCK;METAMORPHIC;GRANULITE;;46,08;wt%;XRF;1,53;wt%;XRF;18,13;wt%;XRF;;;;11,5;wt%;XRF;;;;;;;;;;;;;0,17;wt%;XRF;8,52;wt%;XRF;8,6;wt%;XRF;;;;3,44;wt%;XRF;0,6;wt%;XRF;0,25;wt%;XRF;;;;0,21;wt%;IGN;;;;;;;;;;;;;;;;;;;107;ppm;XRF;;;;42;ppm;XRF;;;;97;ppm;XRF;;;;;;;4;wt%;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;ppm;XRF;58;ppm;XRF;3;ppm;XRF;23;ppm;XRF;8;ppm;XRF;1;ppm;XRF;4;ppm;XRF;2;ppm;XRF;2;ppm;XRF;;;;2;ppm;XRF;;;;4;ppm;XRF;;;;;;;425;ppm;XRF;21;wt%;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;229;ppm;XRF;;;;;;;;;;;;;;;;10;ppm;XRF;;;;42;ppm;XRF;13;ppm;XRF;;;;5;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;14;ppm;XRF;107;ppm;XRF;;;;;;;2;ppm;XRF;;;;;;;7;ppm;XRF;;;;;;;;;;4;wt%;XRF;;;;24;ppm;XRF;;;;713;ppm;XRF;;;;;;;;;;;;;2;ppm;XRF;87;ppm;XRF;;;;11;ppm;XRF;97;ppm;XRF;125;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ALSFSYR-SHAM-GAB-4A;;nr;AL-SAFARJALANI, 2009;32,55;36,37;0,01;;;CONTINENTAL_RIFT;;;;"IGN; XRF";WHOLE ROCK;METAMORPHIC;GRANULITE;;48,49;wt%;XRF;2,79;wt%;XRF;19,95;wt%;XRF;;;;9,35;wt%;XRF;;;;;;;;;;;;;0,12;wt%;XRF;3,31;wt%;XRF;10,84;wt%;XRF;;;;4,26;wt%;XRF;0,45;wt%;XRF;0,12;wt%;XRF;;;;0,31;wt%;IGN;;;;;;;;;;;;;;;;;;;91;ppm;XRF;;;;15;ppm;XRF;;;;37;ppm;XRF;;;;;;;18;wt%;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;84;ppm;XRF;9;ppm;XRF;17;ppm;XRF;7;ppm;XRF;1;ppm;XRF;1;ppm;XRF;1;ppm;XRF;4;ppm;XRF;;;;3;ppm;XRF;;;;4;ppm;XRF;;;;;;;331;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;431;ppm;XRF;;;;;;;;;;;;;;;;20;ppm;XRF;;;;15;ppm;XRF;16;ppm;XRF;;;;7;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;10;ppm;XRF;91;ppm;XRF;;;;;;;4;ppm;XRF;;;;;;;1;ppm;XRF;;;;;;;;;;18;wt%;XRF;;;;35;ppm;XRF;;;;1589;ppm;XRF;;;;;;;;;;;;;3;ppm;XRF;156;ppm;XRF;;;;2;ppm;XRF;37;ppm;XRF;197;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ALSFSYR-SHAM-GAB-5A;;nr;AL-SAFARJALANI, 2009;32,55;36,37;0,01;;;CONTINENTAL_RIFT;;;;"IGN; XRF";WHOLE ROCK;METAMORPHIC;GRANULITE;;47,36;wt%;XRF;1,18;wt%;XRF;18,63;wt%;XRF;;;;10,51;wt%;XRF;;;;;;;;;;;;;0,15;wt%;XRF;8,29;wt%;XRF;7,89;wt%;XRF;;;;3,44;wt%;XRF;0,45;wt%;XRF;0,43;wt%;XRF;;;;0,26;wt%;IGN;;;;;;;;;;;;;;;;;;;108;ppm;XRF;;;;12;ppm;XRF;;;;90;ppm;XRF;;;;;;;3;wt%;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;ppm;XRF;55;ppm;XRF;3;ppm;XRF;14;ppm;XRF;9;ppm;XRF;1;ppm;XRF;2;ppm;XRF;3;ppm;XRF;6;ppm;XRF;;;;2;ppm;XRF;;;;6;ppm;XRF;;;;;;;244;ppm;XRF;17;wt%;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;366;ppm;XRF;;;;;;;;;;;;;;;;36;ppm;XRF;;;;12;ppm;XRF;18;ppm;XRF;;;;4;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;8;ppm;XRF;108;ppm;XRF;;;;;;;;;;;;;;;;6;ppm;XRF;;;;;;;;;;3;wt%;XRF;;;;15;ppm;XRF;;;;1307;ppm;XRF;;;;19;ppm;XRF;;;;;;;2;ppm;XRF;55;ppm;XRF;;;;0;ppm;XRF;90;ppm;XRF;159;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ALSFSYR-SHAM-GAB-6;;nr;AL-SAFARJALANI, 2009;32,55;36,37;0,01;;;CONTINENTAL_RIFT;;;;"IGN; XRF";WHOLE ROCK;METAMORPHIC;GRANULITE;;42,63;wt%;XRF;6,07;wt%;XRF;16,12;wt%;XRF;;;;13,31;wt%;XRF;;;;;;;;;;;;;0,13;wt%;XRF;6,65;wt%;XRF;11,18;wt%;XRF;;;;2,74;wt%;XRF;0,51;wt%;XRF;0,09;wt%;XRF;;;;0,34;wt%;IGN;;;;;;;;;;;;;;;;;;;265;ppm;XRF;;;;22;ppm;XRF;;;;79;ppm;XRF;;;;;;;70;wt%;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;163;ppm;XRF;2;ppm;XRF;14;ppm;XRF;7;ppm;XRF;1;ppm;XRF;;;;2;ppm;XRF;1;ppm;XRF;;;;2;ppm;XRF;;;;3;ppm;XRF;;;;;;;709;ppm;XRF;3;wt%;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;159;ppm;XRF;;;;;;;;;;;;;;;;72;ppm;XRF;;;;22;ppm;XRF;22;ppm;XRF;;;;7;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;13;ppm;XRF;265;ppm;XRF;;;;;;;2;ppm;XRF;;;;;;;5;ppm;XRF;;;;;;;;;;70;wt%;XRF;;;;39;ppm;XRF;;;;1189;ppm;XRF;;;;;;;;;;;;;2;ppm;XRF;398;ppm;XRF;;;;10;ppm;XRF;79;ppm;XRF;126;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ALSFSYR-SHAM-GAB-7A;;nr;AL-SAFARJALANI, 2009;32,55;36,37;0,01;;;CONTINENTAL_RIFT;;;;"IGN; XRF";WHOLE ROCK;METAMORPHIC;GRANULITE;;41,96;wt%;XRF;3,48;wt%;XRF;15,49;wt%;XRF;;;;18,97;wt%;XRF;;;;;;;;;;;;;0,19;wt%;XRF;5,26;wt%;XRF;10,93;wt%;XRF;;;;2,87;wt%;XRF;0,41;wt%;XRF;0,31;wt%;XRF;;;;0,33;wt%;IGN;;;;;;;;;;;;;;;;;;;119;ppm;XRF;;;;17;ppm;XRF;;;;115;ppm;XRF;;;;;;;27;wt%;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;114;ppm;XRF;3;ppm;XRF;24;ppm;XRF;6;ppm;XRF;1;ppm;XRF;2;ppm;XRF;2;ppm;XRF;9;ppm;XRF;;;;2;ppm;XRF;;;;3;ppm;XRF;;;;;;;978;ppm;XRF;4;wt%;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;254;ppm;XRF;;;;;;;;;;;;;;;;47;ppm;XRF;;;;17;ppm;XRF;26;ppm;XRF;;;;7;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;7;ppm;XRF;119;ppm;XRF;;;;;;;3;ppm;XRF;;;;;;;4;ppm;XRF;;;;;;;;;;27;wt%;XRF;;;;44;ppm;XRF;;;;928;ppm;XRF;;;;;;;;;;;;;1;ppm;XRF;371;ppm;XRF;;;;15;ppm;XRF;115;ppm;XRF;150;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ALSFSYR-SHAM-GAB-8A;;nr;AL-SAFARJALANI, 2009;32,55;36,37;0,01;;;CONTINENTAL_RIFT;;;;"IGN; XRF";WHOLE ROCK;METAMORPHIC;GRANULITE;;45,35;wt%;XRF;2,15;wt%;XRF;17,59;wt%;XRF;;;;13,06;wt%;XRF;;;;;;;;;;;;;0,16;wt%;XRF;6,4;wt%;XRF;9,75;wt%;XRF;;;;3,42;wt%;XRF;0,75;wt%;XRF;0,29;wt%;XRF;;;;0,26;wt%;IGN;;;;;;;;;;;;;;;;;;;127;ppm;XRF;;;;26;ppm;XRF;;;;163;ppm;XRF;;;;;;;57;wt%;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;ppm;XRF;75;ppm;XRF;7;ppm;XRF;19;ppm;XRF;8;ppm;XRF;1;ppm;XRF;2;ppm;XRF;2;ppm;XRF;6;ppm;XRF;;;;2;ppm;XRF;;;;4;ppm;XRF;;;;;;;448;ppm;XRF;19;wt%;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;220;ppm;XRF;;;;;;;;;;;;;;;;68;ppm;XRF;;;;26;ppm;XRF;19;ppm;XRF;;;;7;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;10;ppm;XRF;127;ppm;XRF;;;;;;;2;ppm;XRF;;;;;;;8;ppm;XRF;;;;;;;;;;57;wt%;XRF;;;;35;ppm;XRF;;;;851;ppm;XRF;;;;1;ppm;XRF;;;;;;;1;ppm;XRF;218;ppm;XRF;;;;11;ppm;XRF;163;ppm;XRF;157;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ALSFSYR-SHAM-GAB-9A;;nr;AL-SAFARJALANI, 2009;32,55;36,37;0,01;;;CONTINENTAL_RIFT;;;;"IGN; XRF";WHOLE ROCK;METAMORPHIC;GRANULITE;;47,76;wt%;XRF;1,49;wt%;XRF;15,05;wt%;XRF;;;;10,18;wt%;XRF;;;;;;;;;;;;;0,15;wt%;XRF;9,33;wt%;XRF;13,31;wt%;XRF;;;;1,89;wt%;XRF;0,15;wt%;XRF;0,08;wt%;XRF;;;;0,26;wt%;IGN;;;;;;;;;;;;;;;;;;;209;ppm;XRF;;;;50;ppm;XRF;;;;57;ppm;XRF;;;;;;;20;wt%;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;34;ppm;XRF;1;ppm;XRF;11;ppm;XRF;6;ppm;XRF;1;ppm;XRF;2;ppm;XRF;3;ppm;XRF;4;ppm;XRF;;;;2;ppm;XRF;;;;6;ppm;XRF;;;;;;;218;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;275;ppm;XRF;;;;;;;;;;;;;;;;113;ppm;XRF;;;;50;ppm;XRF;18;ppm;XRF;;;;7;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;2;ppm;XRF;209;ppm;XRF;;;;;;;;;;;;;;;;2;ppm;XRF;;;;;;;;;;20;wt%;XRF;;;;60;ppm;XRF;;;;995;ppm;XRF;;;;;;;;;;;;;1;ppm;XRF;270;ppm;XRF;;;;9;ppm;XRF;57;ppm;XRF;133;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
